"OrderID";"DeliveryDistrictName"
2017-089491;Кунцево
2017-089491;Кунцево
2017-089583;Тёплый Стан
2017-089740;Мещанский
2017-089740;Мещанский
2017-089740;Мещанский
2017-090009;Бибирево
2017-090220;Басманный
2017-090250;Западное Дегунино
2017-090250;Западное Дегунино
2017-090250;Западное Дегунино
2017-090250;Западное Дегунино
2017-090351;Тверской
2017-090351;Тверской
2017-090460;Тверской
2017-090460;Тверской
2017-090488;Нижегородский
2017-090488;Нижегородский
2017-091185;Мещанский
2017-091185;Мещанский
2017-091246;Нагатино-Садовники
2017-091650;Отрадное
2017-091650;Отрадное
2017-091650;Отрадное
2017-091650;Отрадное
2017-093009;Ростокино
2017-093009;Ростокино
2017-093034;Чертаново Северное
2017-093233;Ивановское
2017-093411;Чертаново Южное
2017-093424;Тверской
2017-093424;Тверской
2017-093424;Тверской
2017-093674;Обручевский
2017-093897;Бибирево
2017-093897;Бибирево
2017-093897;Бибирево
2017-093972;Куркино
2017-094113;Орехово-Борисово Северное
2017-094113;Орехово-Борисово Северное
2017-094113;Орехово-Борисово Северное
2017-094201;Щукино
2017-094201;Щукино
2017-094201;Щукино
2017-094201;Щукино
2017-094802;Мещанский
2017-094802;Мещанский
2017-094876;Тропарёво-Никулино
2017-094876;Тропарёво-Никулино
2017-096140;Тёплый Стан
2017-096251;Куркино
2017-096251;Куркино
2017-096251;Куркино
2017-096668;Северное Измайлово
2017-096728;Хорошёвский
2017-096826;Замоскворечье
2017-096826;Замоскворечье
2017-096826;Замоскворечье
2017-096826;Замоскворечье
2017-096826;Замоскворечье
2017-097304;Академический
2017-097339;Бутырский
2017-097367;Крылатское
2017-097475;Северное Измайлово
2017-097475;Северное Измайлово
2017-097475;Северное Измайлово
2017-098350;Западное Дегунино
2017-098350;Западное Дегунино
2017-098537;Проспект Вернадского
2017-098574;Орехово-Борисово Южное
2017-098574;Орехово-Борисово Южное
2017-098574;Орехово-Борисово Южное
2017-098574;Орехово-Борисово Южное
2017-098731;Филёвский Парк
2017-098956;Нагатинский Затон
2017-098956;Нагатинский Затон
2017-099110;Дмитровский
2017-099110;Дмитровский
2017-099188;Лефортово
2017-099519;Сокольники
2017-099832;Чертаново Южное
2017-099947;Зябликово
2017-100202;Чертаново Южное
2017-100202;Чертаново Южное
2017-100327;Хорошёво-Мнёвники
2017-100328;Косино-Ухтомский
2017-100588;Бибирево
2017-100874;Ростокино
2017-100874;Ростокино
2017-100874;Ростокино
2017-100874;Ростокино
2017-100955;Коптево
2017-100963;Хамовники
2017-100963;Хамовники
2017-100963;Хамовники
2017-100974;Чертаново Северное
2017-100974;Чертаново Северное
2017-100974;Чертаново Северное
2017-100974;Чертаново Северное
2017-101505;Очаково-Матвеевское
2017-101505;Очаково-Матвеевское
2017-101505;Очаково-Матвеевское
2017-101599;Отрадное
2017-101667;Донской
2017-101667;Донской
2017-101667;Донской
2017-101804;Пресненский
2017-101804;Пресненский
2017-101804;Пресненский
2017-101804;Пресненский
2017-101804;Пресненский
2017-101895;Щукино
2017-101921;Нагатино-Садовники
2017-101921;Нагатино-Садовники
2017-101921;Нагатино-Садовники
2017-102053;Бабушкинский
2017-102298;Косино-Ухтомский
2017-102298;Косино-Ухтомский
2017-102298;Косино-Ухтомский
2017-102298;Косино-Ухтомский
2017-102348;Тверской
2017-102470;Южное Тушино
2017-102470;Южное Тушино
2017-102470;Южное Тушино
2017-102470;Южное Тушино
2017-102655;Лианозово
2017-102655;Лианозово
2017-102902;Лианозово
2017-103036;Басманный
2017-103196;Обручевский
2017-103411;Коньково
2017-103411;Коньково
2017-103411;Коньково
2017-103561;Орехово-Борисово Северное
2017-103561;Орехово-Борисово Северное
2017-103561;Орехово-Борисово Северное
2017-103577;Сокол
2017-103577;Сокол
2017-103577;Сокол
2017-103676;Бескудниковский
2017-103747;Тропарёво-Никулино
2017-103747;Тропарёво-Никулино
2017-104243;Ломоносовский
2017-104595;Зюзино
2017-104844;Бибирево
2017-104844;Бибирево
2017-104844;Бибирево
2017-105286;Орехово-Борисово Северное
2017-105286;Орехово-Борисово Северное
2017-105286;Орехово-Борисово Северное
2017-105286;Орехово-Борисово Северное
2017-105396;Люблино
2017-105429;Печатники
2017-105429;Печатники
2017-105429;Печатники
2017-105429;Печатники
2017-105615;Строгино
2017-105685;Ясенево
2017-105685;Ясенево
2017-105685;Ясенево
2017-105685;Ясенево
2017-105685;Ясенево
2017-105898;Чертаново Северное
2017-105978;Мещанский
2017-105978;Мещанский
2017-105980;Хорошёвский
2017-106418;Тропарёво-Никулино
2017-106456;Лефортово
2017-106654;Зябликово
2017-106810;Люблино
2017-106810;Люблино
2017-106810;Люблино
2017-107128;Южнопортовый
2017-107128;Южнопортовый
2017-107128;Южнопортовый
2017-107365;Перово
2017-107429;Бирюлёво Восточное
2017-107986;Царицыно
2017-108053;Царицыно
2017-108053;Царицыно
2017-108053;Царицыно
2017-108103;Басманный
